,ID,precipitation,temperature,elevation,evi,lai,ndvi,slope,TPI,wetness.twi,ruggedness.TRI,BK1000,Geology,Landuse,Bezirk,x,y,PROBEN_ID,BODENTYP,BODENART,POT,PUT,sand,silt,clay
1854,7075,628.989196777344,8.83692073822022,233.767944335938,0.308285921812058,1.14314353466034,0.493947446346283,0.0533760823309422,-0.714086949825287,7.38576698303223,17.442850112915,143840,64956,2,86450,593480.180786845,5526369.4158724,B6127AB01504000001,BBn,Lu,0.0,25.0,10.0,62.0,28.0
1861,6320,696.951416015625,8.34866237640381,348.108581542969,0.289063543081284,1.25558340549469,0.470337748527527,0.0406351499259472,1.28077745437622,6.56243133544922,20.9444637298584,143840,64956,2,86450,593553.996009076,5557968.86231943,B5827AB01500300001,DDn,Tu3,0.0,25.0,11.0,57.0,32.0
1862,5466,681.424499511719,8.39683151245117,323.189056396484,0.357185661792755,1.2612601518631,0.515737652778626,0.0378361642360687,0.220947101712227,8.79494476318359,5.79973125457764,143840,159685,2,86450,593926.715776382,5562453.37655888,B5727AB00000300001,GG-AB,Tu3,0.0,15.0,2.6,55.0,42.0
1864,6293,703.548278808594,8.29364013671875,355.14306640625,0.332612276077271,1.30637764930725,0.527451515197754,0.0818594321608543,0.969315528869629,5.66428184509277,16.81125831604,143840,159685,2,86450,593968.666340856,5558154.60217086,B5827AB01500700001,vSSn,Lu,0.0,30.0,7.7,63.0,29.0
1872,3940,623.5439453125,8.89999961853027,243.787796020508,0.3157699406147,1.14011001586914,0.509319186210632,0.0634200051426888,-0.255879342556,7.38240432739258,10.4161043167114,142048,64956,2,86450,594046.726409296,5521989.66731706,B6127AB00000100001,vRZn,Lt2,0.0,25.0,31.7,36.2,32.2
1875,5486,705.557250976563,8.2470874786377,364.396759033203,0.362642347812653,2.34006929397583,0.61144369840622,0.0639596581459045,0.535053968429565,5.83882141113281,13.2582035064697,143840,64956,3,86450,594206.637756265,5555695.33589735,B5827AB00000200002,LL-SS,Ut3,0.0,5.0,11.0,73.0,16.0
1881,4255,686.501281738281,8.45075035095215,394.265533447266,0.407443106174469,1.7622891664505,0.647741317749023,0.177773296833038,0.852083086967468,5.08685827255249,17.6089668273926,142048,64956,3,85208,594297.008198724,5488432.82894274,B6427AB00000100001,RZ-DD,Lt2,0.0,12.0,24.7,48.1,27.3
1885,2089,620.017822265625,8.81385707855225,279.237884521484,0.307564198970795,1.15560734272003,0.505446076393127,0.084526926279068,-1.10567343235016,7.19676828384399,10.7028484344482,142048,159685,7,86450,594366.233673204,5510553.70990794,B6227AB00000200001,vLLn,Lt2,0.0,25.0,29.1,45.2,25.5
1891,7023,651.388610839844,8.72073459625244,306.498168945313,0.306415647268295,1.20018196105957,0.480482906103134,0.0261605810374022,-0.45170333981514,8.27672481536865,4.04833078384399,142048,64956,2,86450,594666.883263451,5503305.36239894,B6327AB01500700001,vRZn,Lt3,0.0,27.0,14.0,44.0,42.0
1893,5442,707.111694335938,8.4108419418335,317.715209960938,0.371735006570816,2.51412343978882,0.66366046667099,0.231298372149467,-0.856975138187408,4.64676761627197,32.8215026855469,143840,120202,3,86450,594726.265312513,5548218.67480564,B5927AB00004000003,BB-CF,Tu2,3.0,23.0,0.86,44.0,55.0
1895,5479,707.111694335938,8.4108419418335,317.715209960938,0.371735006570816,2.51412343978882,0.66366046667099,0.231298372149467,-0.856975138187408,4.64676761627197,32.8215026855469,143840,120202,3,86450,594726.265312513,5548218.67480564,B5927AB00004000002,BB-CF,Tu2,0.0,3.0,0.92,41.0,58.0
1899,7089,676.457153320313,8.53662014007568,348.490966796875,0.395405858755112,1.77968323230743,0.632413804531097,0.0776714459061623,1.0466685295105,6.84043550491333,16.8199195861816,142048,306066,3,86450,594886.855579943,5499951.05376255,B6327AB01500800004,p2.s2BBn,Ls2,2.0,20.0,32.0,48.0,19.0
1901,7099,676.457153320313,8.53662014007568,348.490966796875,0.395405858755112,1.77968323230743,0.632413804531097,0.0776714459061623,1.0466685295105,6.84043550491333,16.8199195861816,142048,306066,3,86450,594886.855579943,5499951.05376255,B6327AB01500800003,p2.s2BBn,Ls2,0.0,2.0,31.0,48.0,21.0
1903,5367,626.850891113281,8.89999961853027,254.801651000977,0.385688692331314,2.20111060142517,0.664041817188263,0.0067591844126582,0.461213558912277,8.79178810119629,2.39803814888001,143840,64956,3,86450,595086.472892622,5539622.21444004,B5927AB00003800002,SG-PP,Sl2,0.0,4.0,82.0,12.0,6.1
1904,5368,626.850891113281,8.89999961853027,254.801651000977,0.385688692331314,2.20111060142517,0.664041817188263,0.0067591844126582,0.461213558912277,8.79178810119629,2.39803814888001,143840,64956,3,86450,595086.472892622,5539622.21444004,B5927AB00003800003,SG-PP,Sl2,4.0,13.0,84.0,11.0,5.1
1908,5700,604.694274902344,9.0,221.977325439453,0.274968355894089,3.5757052898407,0.516458332538605,0.0147632965818048,-0.625208735466003,9.60724639892578,2.58917570114136,112112,64956,2,86450,595228.239351799,5531549.16854986,B6027AB00002200001,xRZn,Ts4,0.0,60.0,58.0,12.0,30.0
1916,2110,691.6884765625,8.24660587310791,445.655792236328,0.361471801996231,2.64793109893799,0.681569039821625,0.07121542096138,3.81315398216248,4.97849321365356,54.4523811340332,142048,64956,10,86450,595326.661554764,5509224.65542592,B6227AB00000800002,BBn,Sl3,0.0,7.0,58.9,30.4,10.7
1918,4393,608.877685546875,8.89490032196045,245.134475708008,0.394636213779449,2.42480421066284,0.681018888950348,0.0437438264489174,0.407403111457825,7.34909391403198,8.74421215057373,142048,64956,3,86450,595335.967995673,5535273.74660001,B6027AB00000300001,DDn,Tu2,0.0,10.0,8.3,45.2,46.5
1921,6364,631.210266113281,8.72174835205078,336.968353271484,0.322291135787964,1.32458174228668,0.491416960954666,0.0116718309000134,-1.01659107208252,9.7514181137085,5.92364358901978,142048,159685,2,85208,595420.533991466,5480620.08000444,B6527AB01500200001,vLLn,Tu4,0.0,33.0,5.5,67.0,28.0
1925,5462,635.160034179688,8.81204414367676,255.118499755859,0.331367820501328,1.25094377994537,0.51491129398346,0.0064872582443058,-0.136272922158241,9.09071159362793,2.85201501846314,112112,64956,7,86450,595486.575786563,5523828.91766058,B6127AB00002400001,ABn,Lts,0.0,15.0,48.0,26.0,26.0
1932,6511,743.579833984375,8.18974208831787,453.6396484375,0.404753983020782,10.829686164856,0.560019016265869,0.0749720633029938,-0.650180637836456,7.529700756073,6.01906681060791,142048,64956,7,85208,595659.273465405,5447571.10686401,B6827AB01500300001,vRZn,Lts,0.0,20.0,34.0,30.0,35.0
1937,8541,684.334228515625,8.22729873657227,336.716613769531,0.421345800161362,2.6173107624054,0.655065774917603,0.0491017550230026,0.669177174568176,6.19142484664917,10.7898664474487,142048,64956,3,86450,595662.9386196,5570932.22056905,B5728AB01502100004,BBn,Ut4,1.0,12.0,13.0,65.0,22.0
1938,8542,684.334228515625,8.22729873657227,336.716613769531,0.421345800161362,2.6173107624054,0.655065774917603,0.0491017550230026,0.669177174568176,6.19142484664917,10.7898664474487,142048,64956,3,86450,595662.9386196,5570932.22056905,B5728AB01502100003,BBn,Lu,0.0,1.0,24.0,56.0,20.0
1941,7560,624.171569824219,8.98070621490479,245.320816040039,0.262709587812424,0.92430967092514,0.427049040794373,0.0126034682616591,-0.91423773765564,9.00867080688477,4.06362962722778,112112,64956,2,86450,595986.65289117,5515809.23342582,B6228AB00000500001,s2BBn,Ls2,0.0,30.0,39.0,43.0,17.0
1948,8237,668.647155761719,8.39201545715332,369.582641601563,0.375832468271256,2.44276666641235,0.701479911804199,0.0816979110240936,1.16263914108276,6.50938510894775,8.54777050018311,142048,159685,3,86450,596161.842179188,5507875.57713561,B6228AB00000700002,sLLn,Lu,0.0,8.0,21.0,56.0,23.0
1951,5071,629.085021972656,8.71594524383545,330.814086914063,0.29644587635994,1.34676659107208,0.478360056877136,0.0331396460533142,-1.19660186767578,9.03184127807617,3.31772041320801,142048,64956,2,85208,596186.025699685,5480086.37829528,B6527AB00000500001,vDDh,Tu2,0.0,20.0,8.0,33.3,58.7
1954,3915,633.464538574219,8.71729278564453,260.584197998047,0.322104632854462,1.25281608104706,0.500137388706207,0.0049664746038615,0.270115315914154,9.9250316619873,3.78609037399292,142048,159685,2,86450,596305.827727847,5525877.41547566,B6128AB00001700001,vLLn,Lu,0.0,22.0,18.2,61.1,20.7
1957,2126,633.535583496094,8.70132255554199,259.342010498047,0.314050525426865,1.23135483264923,0.496076554059982,0.0076548275537788,0.357238590717316,9.44301319122314,6.57629060745239,142048,64956,2,86450,596335.808352028,5526227.73566773,B6128AB00001900001,vRZn,Lt2,0.0,21.0,23.6,48.5,27.9
1959,6533,741.982849121094,8.19045925140381,451.673828125,0.336018294095993,1.43079423904419,0.512907207012177,0.0147800073027611,-0.583570957183838,9.40121936798096,3.94671010971069,142048,64956,2,85208,596383.622271238,5459191.49999016,B6727AB01501000001,vSSn,Ls2,0.0,27.0,37.0,46.0,17.0
1967,6582,630.228454589844,8.69999980926514,329.494415283203,0.284082382917404,1.17063045501709,0.465439677238464,0.0177545864135027,-0.975878477096558,9.12197208404541,5.17203617095947,143840,159685,1,85208,596446.045993132,5481821.29516889,B6527AB01500400001,vRZn,Lt3,0.0,30.0,16.0,40.0,44.0
1971,6088,671.33349609375,8.60000038146973,341.748199462891,0.351690381765366,1.68451690673828,0.573363244533539,0.0346441492438316,0.522524178028107,8.28528499603272,10.6810512542725,142048,306066,3,86450,596679.453206934,5499800.54567625,B6328AB00001500003,s2LL-BB,Tu3,3.0,35.0,11.0,52.0,37.0
1972,6090,671.33349609375,8.60000038146973,341.748199462891,0.351690381765366,1.68451690673828,0.573363244533539,0.0346441492438316,0.522524178028107,8.28528499603272,10.6810512542725,142048,306066,3,86450,596679.453206934,5499800.54567625,B6328AB00001500002,s2LL-BB,Lu,0.0,3.0,12.0,64.0,24.0
1974,6144,654.586975097656,8.60000038146973,341.031066894531,0.295904695987701,1.14176940917969,0.502532184123993,0.0232465285807848,-0.493536323308945,9.0546350479126,3.73090243339539,142048,64956,1,85208,596765.741779126,5490441.87039017,B6428AB00000600001,vDDn,Tu2,0.0,25.0,10.0,33.0,57.0
1978,3569,663.864135742188,8.80056190490723,270.026214599609,0.315002769231796,1.14847254753113,0.479133933782578,0.0109647270292044,-0.398455321788788,8.9600944519043,2.60493516921997,142048,64956,2,86450,596825.880614483,5518260.63289052,B6128AB00002200001,vDDn,St3,0.0,22.0,62.8,14.3,22.9
1985,7351,661.137390136719,8.60434818267822,356.639526367188,0.371969550848007,1.48406326770782,0.629766583442688,0.0220730118453503,0.582528233528137,8.37308502197266,10.0815858840942,142048,64956,3,85208,596859.992410018,5492142.19246621,B6428AB00002600001,SS-BB,Tu2,0.0,10.0,9.3,41.0,50.0
1987,2135,658.655395507813,8.82214450836182,270.903076171875,0.344224363565445,1.14977872371674,0.508178949356079,0.0118102757260203,-0.416289478540421,8.99537467956543,2.91681098937988,112112,64956,2,86450,596895.118915167,5517980.30711602,B6128AB00002300001,s2.vRQn,Sl3,0.0,23.0,71.8,19.3,8.8
1991,7536,632.211608886719,8.79531574249268,324.038696289063,0.286246299743652,1.1355072259903,0.487739205360413,0.0769374817609787,-0.853070437908173,8.69668960571289,4.80022954940796,143840,159685,1,85208,597008.136811596,5483481.22215804,B6528AB01500100001,vRZn,Lt3,0.0,26.0,17.0,45.0,38.0
1993,2137,649.142944335938,8.85632801055908,263.970489501953,0.283760100603104,6.65572118759155,0.456849426031113,0.0278367549180985,-0.630748867988586,8.18718147277832,6.15083360671997,112112,120202,2,86450,597045.338256932,5517501.15264417,B6128AB00002400001,vRZn,Lts,0.0,22.0,46.4,25.3,28.4
1995,6536,684.300964355469,8.51666831970215,362.962646484375,0.402635961771011,2.59339785575867,0.651891767978668,0.0444018766283989,-0.837151110172272,6.0642900466919,13.863039970398,142048,64956,3,85208,597095.441199965,5487742.11277804,B6428AB01500300002,RZn,Tu2,0.0,31.0,8.7,32.0,60.0
1999,7329,703.450744628906,8.25429725646973,462.046325683594,0.339347302913666,2.54196166992188,0.665635883808136,0.335070133209229,0.979798197746277,4.09669828414917,43.0869178771973,112112,64956,3,85208,597355.560661782,5475835.52445634,B6528AB00001500002,BBn,Slu,0.0,4.5,40.0,45.0,15.0
2004,2128,629.175964355469,8.77162075042725,263.205505371094,0.271961718797684,21.7416439056397,0.491609543561935,0.0167274530977011,0.321152061223984,8.92724990844727,6.0524115562439,142048,64956,1,86450,597365.309875574,5527497.40642976,B6128AB00002000001,vBBn,Ls4,0.0,20.0,61.8,15.5,22.8
2014,4318,683.285461425781,8.49904346466065,402.65576171875,0.422448009252548,2.76927304267883,0.66828465461731,0.240881204605103,1.28787863254547,4.37127494812012,27.4621143341065,142048,64956,3,85208,597785.142719098,5488382.80897173,B6428AB00001900001,DDn,Lt3,0.0,15.0,22.3,41.1,36.6
2015,2085,636.044738769531,8.47375583648682,415.417663574219,0.373265504837036,2.01319432258606,0.620523035526276,0.0026349513791501,1.83505940437317,7.50361728668213,21.7508392333984,142048,64956,3,86450,597884.964149459,5509563.99874745,B6228AB00000400003,BBn,Uls,4.0,29.0,29.3,56.9,13.8
2020,7368,702.011169433594,8.28058433532715,429.973175048828,0.451718866825104,1.54185557365417,0.619820654392242,0.0046544233337044,-0.583175480365753,9.3312292098999,4.52504968643189,142048,123446,7,85208,597987.671156271,5467537.91566234,B6628AB00002700001,kGGn,Tu2,0.0,14.0,24.0,31.0,45.0
2024,8563,673.257202148438,8.18318462371826,366.967071533203,0.325166761875153,1.36331617832184,0.542836427688599,0.09543676674366,1.21201431751251,6.29675579071045,24.8871078491211,142048,64956,2,86450,598022.797861346,5566263.58467481,B5728AB01502200003,BB-RQ,Sl3,0.0,8.0,57.0,33.0,10.0
2028,4338,686.488525390625,8.45176410675049,383.415679931641,0.351880818605423,2.17245221138001,0.632308006286621,0.261029958724976,0.816150605678558,4.47933912277222,32.6361923217773,142048,64956,3,85208,598045.37180474,5489232.46563802,B6428AB00001800001,s2BB-DD,Ls2,0.0,15.0,32.9,43.6,23.5
2029,2036,667.727905273438,8.69999980926514,323.254669189453,0.371555387973785,2.51436257362366,0.650224804878235,0.0010864563519135,-0.341961324214935,9.29659271240234,1.29586064815521,142048,64956,3,86450,598065.136865091,5503076.9676436,B6328AB00000700002,SS-DD,Lu,4.0,20.0,23.3,55.1,21.6
2035,7354,712.979064941406,8.22259140014648,435.692474365234,0.346173733472824,1.41975021362305,0.532711625099182,0.0111717246472836,-0.574402749538422,10.0987997055054,2.17007064819336,142048,64956,2,85208,598073.493044566,5459485.67091755,B6728AB00003900001,vRZn,Tu2,0.0,30.0,10.0,41.0,49.0
2039,8117,769.114624023438,7.97862052917481,507.331085205078,0.345096617937088,1.36180007457733,0.522190988063812,0.0441691540181637,0.766926229000092,7.36262798309326,10.5648126602173,112112,64956,2,85208,598129.04067141,5451658.31329545,B6728AB00004200001,vBB-SS,Sl3,0.0,32.0,72.0,18.0,9.8
2041,2131,651.092163085938,8.76672172546387,265.820098876953,0.37479841709137,2.07675266265869,0.663046181201935,0.023530462756753,-0.591526091098785,8.45428466796875,9.30505275726318,142048,64956,3,86450,598385.227854689,5521589.1818989,B6128AB00002100003,PP-BB,Sl3,0.0,3.0,70.6,18.9,10.5
2042,2132,651.092163085938,8.76672172546387,265.820098876953,0.37479841709137,2.07675266265869,0.663046181201935,0.023530462756753,-0.591526091098785,8.45428466796875,9.30505275726318,142048,64956,3,86450,598385.227854689,5521589.1818989,B6128AB00002100004,PP-BB,Sl3,3.0,6.0,70.5,21.3,8.3
2046,6611,754.6171875,8.13902473449707,477.802551269531,0.377001225948334,10.4861450195313,0.703227937221527,0.0975485518574715,0.729042649269104,5.80337047576904,12.5946216583252,112112,64956,3,85208,598420.107685953,5436258.84857491,B6928AB01500500002,RZn,Lt3,0.0,15.0,28.0,35.0,37.0
2048,2124,645.482055664063,8.71253299713135,276.064666748047,0.370974898338318,1.46429491043091,0.561012923717499,0.0794357508420944,0.598129749298096,6.53319549560547,12.4428520202637,142048,64956,2,86450,598574.85222807,5523848.56669211,B6128AB00001800001,vRZn,Lu,0.0,26.0,25.0,51.9,23.2
2053,6222,751.996765136719,8.13575839996338,463.884521484375,0.377500772476196,2.15459203720093,0.691405236721039,0.0587104260921478,-0.12302253395319,7.44302845001221,9.43533515930176,112112,64956,4,85208,598775.711182647,5436094.86608924,B6928AB00003300002,BB-GG,Sl2,0.0,4.0,70.0,23.0,7.7
2054,6227,751.996765136719,8.13575839996338,463.884521484375,0.377500772476196,2.15459203720093,0.691405236721039,0.0587104260921478,-0.12302253395319,7.44302845001221,9.43533515930176,112112,64956,4,85208,598775.711182647,5436094.86608924,B6928AB00003300003,BB-GG,Sl3,4.0,15.0,67.0,24.0,9.4
2055,744,699.753295898438,8.47156715393066,369.142578125,0.366552501916885,2.60263061523438,0.677522242069244,0.138069078326225,0.739743411540985,5.11910581588745,25.5189552307129,142048,64956,3,86450,598869.39135757,5498918.63749138,B6328AB00000500002,s2DD-BB,Lu,2.0,22.0,19.2,60.7,20.1
2060,6623,699.570190429688,8.20458507537842,460.473968505859,0.324821352958679,1.34745752811432,0.54762202501297,0.172098338603973,0.722568929195404,5.59510898590088,16.5755977630615,142048,64956,2,85208,598932.154329143,5460937.23757232,B6728AB01502800002,RQn,Lt3,0.0,10.0,11.0,48.0,41.0
2061,4331,694.013305664063,8.40573883056641,418.735290527344,0.373761236667633,2.39317083358765,0.659151256084442,0.13832138478756,2.13168907165527,5.18046808242798,32.5627021789551,142048,64956,3,85208,599104.19034699,5489421.72662675,B6428AB00000500003,p2BBn,Su2,0.0,3.0,79.9,15.3,4.7
2062,4332,694.013305664063,8.40573883056641,418.735290527344,0.373761236667633,2.39317083358765,0.659151256084442,0.13832138478756,2.13168907165527,5.18046808242798,32.5627021789551,142048,64956,3,85208,599104.19034699,5489421.72662675,B6428AB00000500004,p2BBn,Sl2,3.0,30.0,77.9,16.9,5.2
2066,6359,700.939514160156,8.14515781402588,460.926025390625,0.37652114033699,2.14319062232971,0.635133385658264,0.0247798077762127,1.17174541950226,5.82558059692383,21.5426769256592,112112,64956,3,85208,600078.460388552,5476590.10268947,B6528AB01501200004,BBn,Sl3,0.0,3.0,67.0,25.0,8.0
2069,6380,700.939514160156,8.14515781402588,460.926025390625,0.37652114033699,2.14319062232971,0.635133385658264,0.0247798077762127,1.17174541950226,5.82558059692383,21.5426769256592,112112,64956,3,85208,600078.460388552,5476590.10268947,B6528AB01501200005,BBn,Sl3,3.0,6.0,66.0,25.0,9.0
2070,2139,673.983825683594,8.56554222106934,285.830932617188,0.31833878159523,1.73347103595734,0.506519436836243,0.0220097433775663,-0.703224182128906,8.37847995758057,3.66839909553528,112112,274212,2,86450,600164.65023484,5519020.47659268,B6128AB00002500001,vBB-RZ,Lts,0.0,22.0,53.9,20.8,25.4
2080,8501,772.596130371094,8.21499061584473,466.024139404297,0.338987857103348,2.20519614219666,0.709527432918549,0.035875927656889,0.495510905981064,6.67382478713989,10.9636611938477,112112,64956,4,85208,600253.679766661,5429559.18060891,B6928AB01500100002,p4BBn,Su3,0.0,2.5,65.0,28.0,6.1
2081,8502,772.596130371094,8.21499061584473,466.024139404297,0.338987857103348,2.20519614219666,0.709527432918549,0.035875927656889,0.495510905981064,6.67382478713989,10.9636611938477,112112,64956,4,85208,600253.679766661,5429559.18060891,B6928AB01500100003,p4BBn,Su3,2.5,8.0,65.0,29.0,6.5
2088,6862,672.913391113281,8.55053520202637,329.658111572266,0.372080087661743,2.98014187812805,0.720140695571899,0.0932022705674171,0.781492590904236,5.39771270751953,18.8117504119873,112112,274212,4,86450,600275.903612608,5517415.35068442,B6128AB01502400001,BB-SS,St2,0.0,12.0,90.0,4.8,5.1
2092,8728,756.582275390625,8.00786972045898,465.0888671875,0.405911028385162,1.8362523317337,0.671823263168335,0.0143675915896893,-1.24307465553284,8.48055267333984,19.4382705688477,112112,64956,4,85208,600447.191335772,5449025.3400851,B6828AB01500500004,p2DD-BB,Sl3,3.0,18.0,76.0,15.0,8.4
2093,6776,627.270202636719,8.69288539886475,316.717437744141,0.395553201436996,1.3754814863205,0.584971427917481,0.0010058744810521,-0.898622155189514,8.81566333770752,6.24136352539063,142048,123446,7,85208,600569.050045263,5492323.12648128,B6428AB01500500001,c.vAB-GG,Tt,0.0,10.0,6.9,27.0,66.0
2098,6566,746.174194335938,8.07907295227051,492.586791992188,0.381481349468231,1.69056868553162,0.644315600395203,0.130442947149277,1.16045761108398,5.3835391998291,21.059642791748,142048,64956,4,85208,600714.69181588,5453504.46486073,B6728AB01502600003,BBn,Lt2,0.0,5.0,24.0,46.0,30.0
2100,2049,700.676452636719,8.50552749633789,345.895111083984,0.349311769008636,1.80839407444,0.562344551086426,0.0227916464209557,0.36459231376648,7.19852733612061,9.91701412200928,142048,64956,2,85208,600738.693912691,5503261.77596964,B6328AB00001100001,s2.vDDn,Lu,0.0,14.0,23.9,54.5,21.6
2106,4533,669.906311035156,8.50325584411621,298.979461669922,0.304488718509674,1.18311429023743,0.475363045930862,0.0130518786609173,0.554764628410339,8.36667442321777,10.3815431594849,142048,306066,2,86450,600924.298670508,5524507.86775838,B6128AB00002600001,vLL-BB,Lu,0.0,23.0,28.0,51.6,20.5
2110,8553,715.745361328125,8.19999980926514,390.592315673828,0.3681520819664,2.68621706962585,0.68850964307785,0.0237318314611912,1.38631224632263,7.21685361862183,15.0245895385742,142048,64956,3,86450,601092.151367618,5554947.87845467,B5828AB01500200004,s2BBn,Ut2,0.0,3.0,19.0,71.0,10.0
2112,8555,715.745361328125,8.19999980926514,390.592315673828,0.3681520819664,2.68621706962585,0.68850964307785,0.0237318314611912,1.38631224632263,7.21685361862183,15.0245895385742,142048,64956,3,86450,601092.151367618,5554947.87845467,B5828AB01500200005,s2BBn,Ut4,3.0,23.0,4.0,79.0,17.0
2115,5474,649.260498046875,8.26747894287109,352.814514160156,0.322753727436066,1.39138209819794,0.518511950969696,0.0270243771374226,1.74162578582764,6.43578195571899,29.2336978912354,142048,64956,2,86450,601283.654154913,5580046.13844982,B5628AB00000700001,DDn,Lt3,0.0,23.0,16.0,41.0,42.0
2119,567,758.728881835938,7.95999097824097,510.526977539063,0.294402360916138,1.22167158126831,0.480599254369736,0.0091331992298364,0.886524975299835,8.18040180206299,3.80385661125183,112112,64956,2,85208,601403.197190168,5449588.42567402,B6828AB00000200001,vSSn,Sl3,0.0,25.0,54.0,36.5,9.5
2125,4822,622.597717285156,8.38103008270264,292.918914794922,0.30761981010437,1.30269205570221,0.487316340208054,0.0519670806825161,-0.691640079021454,7.45684909820557,7.04924154281616,142048,64956,2,86450,601563.718859113,5572009.33756247,B5728AB00002000001,DDn,Tu2,0.0,25.0,11.0,41.0,48.0
2127,4883,761.280883789063,7.66596508026123,479.544219970703,0.353749305009842,2.5856626033783,0.683101415634155,0.0149273397400975,2.89192962646484,8.24374580383301,21.5304126739502,142048,98443,3,86450,601843.831090619,5564931.90336571,B5728AB00002100001,LL-BB,Su3,0.0,4.0,70.0,27.0,3.5
2128,4995,761.280883789063,7.66596508026123,479.544219970703,0.353749305009842,2.5856626033783,0.683101415634155,0.0149273397400975,2.89192962646484,8.24374580383301,21.5304126739502,142048,98443,3,86450,601843.831090619,5564931.90336571,B5728AB00002100002,LL-BB,Su3,4.0,25.0,72.0,25.0,2.8
2131,6354,638.071899414063,8.58669662475586,355.697235107422,0.303146898746491,1.23046815395355,0.494850516319275,0.0114501481875777,-0.76530534029007,8.76271820068359,4.58913326263428,112112,64956,2,85208,601981.586065042,5478664.55306217,B6528AB01501100001,vDDh,Tu2,0.0,22.0,6.2,34.0,60.0
2134,2146,734.786560058594,8.15828609466553,348.737884521484,0.400438606739044,2.76583123207092,0.696091949939728,0.0304640233516693,-1.37654709815979,6.31112718582153,33.0787620544434,142048,64956,3,86450,602033.917437414,5518180.95467856,B6128AB00002900002,BB-RZ,Lts,0.0,6.0,33.7,27.8,38.5
2137,3405,764.973266601563,7.63425254821777,475.123840332031,0.319298088550568,2.59968709945679,0.682737231254578,0.0398997887969017,2.80763077735901,7.49096012115479,13.5312376022339,142048,98443,4,86450,602124.718956687,5565260.33566058,B5728AB00001700001,PPn,Su2,1.0,13.0,84.2,13.3,2.5
2145,8487,709.262390136719,8.25854969024658,295.585296630859,0.336667031049728,1.41496431827545,0.555823147296906,0.0929585993289948,-1.2724324464798,6.34453392028809,19.2238693237305,142048,64956,2,86450,602253.572821351,5524638.13776968,B6128AB01502200001,BB-DD,Tu2,0.0,30.0,12.0,35.0,53.0
2147,4837,676.778503417969,8.44081592559815,333.425018310547,0.306869626045227,1.35002219676971,0.507311761379242,0.0801471695303917,0.360341668128967,6.41931676864624,15.7142210006714,142048,64956,2,86450,602333.150498932,5555855.11182501,B5828AB00000200001,BB-RQ,Lt2,0.0,18.0,39.0,32.0,28.0
2151,4850,721.179321289063,8.28582954406738,349.770782470703,0.394264996051788,2.67789793014526,0.684269666671753,0.101367466151714,0.990022599697113,7.05535840988159,13.5451107025147,142048,120202,4,86450,602363.972015085,5547859.3070914,B5928AB00000400003,BB-LL,Uls,3.0,19.0,29.0,57.0,14.0
2152,4899,721.179321289063,8.28582954406738,349.770782470703,0.394264996051788,2.67789793014526,0.684269666671753,0.101367466151714,0.990022599697113,7.05535840988159,13.5451107025147,142048,120202,4,86450,602363.972015085,5547859.3070914,B5928AB00000400002,BB-LL,Uls,0.0,3.0,28.0,56.0,16.0
2153,2044,698.144897460938,8.60000038146973,332.297760009766,0.295123010873795,1.20557034015656,0.49298170208931,0.0182383749634027,-0.536675095558167,7.59412527084351,7.11549043655396,142048,64956,2,85208,602483.598599566,5498118.56230444,B6328AB00000900001,c.vDDn,Tu3,0.0,15.0,7.0,52.4,40.6
2155,4312,674.226013183594,8.43087673187256,374.228393554688,0.356119930744171,1.60269737243652,0.531162559986115,0.071071207523346,0.882412552833557,6.2905592918396,12.8096981048584,142048,64956,2,85208,602583.21980061,5492161.36733109,B6428AB00001400001,vRNn,Sl3,0.0,30.0,59.1,32.3,8.6
2156,2149,770.34814453125,7.94946765899658,465.344604492188,0.352211475372314,2.77884578704834,0.675409197807312,0.0756398588418961,3.63377571105957,5.1391282081604,58.2803497314453,142048,64956,3,86450,602583.745178,5518940.23251955,B6128AB00003000003,BBn,Sl3,0.0,7.0,62.3,29.5,8.3
2159,494,736.99951171875,8.02315807342529,465.630462646484,0.359791457653046,2.62188076972961,0.659043490886688,0.0118914740160108,3.39543676376343,6.96467208862305,33.2545356750488,142048,64956,3,86450,602593.218185932,5526947.60101787,B6128AB00000200003,p2BBn,Sl3,0.0,2.0,63.4,27.9,8.7
2160,495,736.99951171875,8.02315807342529,465.630462646484,0.359791457653046,2.62188076972961,0.659043490886688,0.0118914740160108,3.39543676376343,6.96467208862305,33.2545356750488,142048,64956,3,86450,602593.218185932,5526947.60101787,B6128AB00000200004,p2BBn,Sl3,2.0,18.0,65.2,25.2,9.7
2165,6351,727.77294921875,8.26233005523682,357.726623535156,0.415920555591583,2.74107623100281,0.691738665103912,0.0195189360529184,1.17846310138702,7.91055393218994,10.7186660766602,142048,120202,3,86450,602635.320462909,5547616.10488769,B5928AB01501600002,SSn,Ut4,0.0,5.0,6.7,75.0,19.0
2166,4324,675.506103515625,8.44456672668457,430.474243164063,0.397204160690308,2.45898199081421,0.676224768161774,0.0942563638091087,2.49568557739258,5.35065174102783,32.3563613891602,142048,64956,3,85208,602972.641984189,5492681.0819703,B6428AB00001300002,p2BBn,Sl2,0.0,3.0,82.9,11.6,5.6
